,Video_name,frame_name,face_name,Anger,Disgust,Fear,Happy,Sad,Surprise,Neutral,Dominant,Coefficient,Coefficient/s
0,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0220.jpg,mark_zuckerbergs_testimony_before_congress-0220-1.jpg,0.072176464,0.00027784,0.148189574,0.043442979,0.427732944,0.003688023,0.304492176,Sad,1,1.666666667
1,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0220.jpg,mark_zuckerbergs_testimony_before_congress-0220-2.jpg,0.067994483,0.001359157,0.468329936,0.002121301,0.394638717,0.003764228,0.061792124,Fear,3,1.666666667
2,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0058.jpg,mark_zuckerbergs_testimony_before_congress-0058-1.jpg,0.04998396,0.003210776,0.269943237,0.000851321,0.544609547,0.006316936,0.125084147,Sad,1,1.666666667
3,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0058.jpg,mark_zuckerbergs_testimony_before_congress-0058-2.jpg,0.028217066,0.000150309,0.205073655,0.003919669,0.352570117,0.01779951,0.392269701,Neutral,0,0.333333333
4,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0058.jpg,mark_zuckerbergs_testimony_before_congress-0058-3.jpg,0.132840097,0.002001635,0.232013732,0.072322197,0.23209998,0.030053584,0.298668861,Neutral,0,0.333333333
5,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0176.jpg,mark_zuckerbergs_testimony_before_congress-0176-1.jpg,0.053439338,0.000323301,0.219150141,0.001412137,0.458216608,0.006444586,0.261013836,Sad,1,0.333333333
6,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0030.jpg,mark_zuckerbergs_testimony_before_congress-0030-1.jpg,0.121304587,0.001418349,0.218076512,0.085248753,0.159620896,0.216162756,0.198168114,Fear,3,2.333333333
7,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0208.jpg,mark_zuckerbergs_testimony_before_congress-0208-1.jpg,0.048879486,0.000351974,0.478278399,0.001624774,0.410931259,0.003816657,0.056117475,Fear,3,2.333333333
8,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0208.jpg,mark_zuckerbergs_testimony_before_congress-0208-2.jpg,0.099531166,0.000691862,0.161398202,0.019654136,0.581089914,0.002381211,0.135253549,Sad,1,2.333333333
9,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0102.jpg,mark_zuckerbergs_testimony_before_congress-0102-1.jpg,0.153172672,0.001291434,0.13671878,0.091776252,0.416812718,0.008920617,0.191307545,Sad,1,0.666666667
10,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0102.jpg,mark_zuckerbergs_testimony_before_congress-0102-2.jpg,0.126419559,0.002052123,0.070030265,0.543673575,0.162790552,0.007258004,0.087775908,Happy,0,0.666666667
11,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0102.jpg,mark_zuckerbergs_testimony_before_congress-0102-3.jpg,0.152821511,0.001693372,0.263592184,0.045975894,0.284450203,0.031070668,0.220396131,Sad,1,0.666666667
12,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0075.jpg,mark_zuckerbergs_testimony_before_congress-0075-1.jpg,0.043736011,0.000461646,0.245863169,0.007114016,0.273237228,0.037565853,0.392022014,Neutral,0,0.666666667
13,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0075.jpg,mark_zuckerbergs_testimony_before_congress-0075-2.jpg,0.11255388,0.003356809,0.262296289,0.014513033,0.361585796,0.01147016,0.234224021,Sad,1,0.666666667
14,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0075.jpg,mark_zuckerbergs_testimony_before_congress-0075-3.jpg,0.291949809,0.00392078,0.223938227,0.000645541,0.390739501,0.009754081,0.079052113,Sad,1,0.666666667
15,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0236.jpg,mark_zuckerbergs_testimony_before_congress-0236-1.jpg,0.075212128,0.000636892,0.494646668,0.001017369,0.335229844,0.00732928,0.085927881,Fear,3,1.333333333
16,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0236.jpg,mark_zuckerbergs_testimony_before_congress-0236-2.jpg,0.058446269,0.000193507,0.138829634,0.03610247,0.36092329,0.004886849,0.400617868,Neutral,0,1.333333333
17,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0078.jpg,mark_zuckerbergs_testimony_before_congress-0078-1.jpg,0.1593595,0.001101653,0.220136687,0.010657744,0.415910661,0.006505102,0.18632856,Sad,1,1.333333333
18,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0019.jpg,mark_zuckerbergs_testimony_before_congress-0019-1.jpg,0.275793672,0.001313798,0.240086839,0.015108616,0.360104203,0.00618729,0.101405598,Sad,1,2
19,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0019.jpg,mark_zuckerbergs_testimony_before_congress-0019-2.jpg,0.036830798,0.000313984,0.201128364,0.04245501,0.309606671,0.006845582,0.402819604,Neutral,0,2
20,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0019.jpg,mark_zuckerbergs_testimony_before_congress-0019-3.jpg,0.317008078,0.012287978,0.208375126,0.157224,0.224335998,0.016607009,0.06416177,Anger,5,2
21,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0168.jpg,mark_zuckerbergs_testimony_before_congress-0168-1.jpg,0.196968302,0.002547765,0.30783537,0.001501282,0.338086873,0.007226984,0.145833462,Sad,1,1
22,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0168.jpg,mark_zuckerbergs_testimony_before_congress-0168-2.jpg,0.226448998,0.002188222,0.161993176,0.003494348,0.453082025,0.001389066,0.151404098,Sad,1,1
23,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0168.jpg,mark_zuckerbergs_testimony_before_congress-0168-3.jpg,0.119598642,0.001929873,0.174893454,0.011448287,0.566104233,0.007594875,0.118430741,Sad,1,1
24,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0228.jpg,mark_zuckerbergs_testimony_before_congress-0228-1.jpg,0.419351697,0.008715335,0.260335654,8.11E-05,0.271989912,0.005514067,0.034012195,Anger,5,2.333333333
25,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0228.jpg,mark_zuckerbergs_testimony_before_congress-0228-2.jpg,0.119839892,0.005298022,0.337128192,0.001532346,0.405893564,0.0111551,0.119152926,Sad,1,2.333333333
26,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0228.jpg,mark_zuckerbergs_testimony_before_congress-0228-3.jpg,0.263039678,0.003167857,0.16197513,0.093341544,0.276202768,0.006243509,0.196029633,Sad,1,2.333333333
27,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0006.jpg,mark_zuckerbergs_testimony_before_congress-0006-1.jpg,0.083343886,0.003443175,0.185265824,0.029246029,0.48435545,0.015439263,0.198906347,Sad,1,1.666666667
28,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0221.jpg,mark_zuckerbergs_testimony_before_congress-0221-1.jpg,0.081417382,0.001507194,0.415526688,0.001998302,0.413561344,0.003421321,0.082567856,Fear,3,1.666666667
29,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0221.jpg,mark_zuckerbergs_testimony_before_congress-0221-2.jpg,0.084391601,0.00037052,0.165697739,0.029761421,0.50364852,0.003674188,0.212456003,Sad,1,1.666666667
30,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0023.jpg,mark_zuckerbergs_testimony_before_congress-0023-1.jpg,0.173512265,0.001235261,0.2422719,0.004667498,0.407679081,0.001366293,0.169267654,Sad,1,0.666666667
31,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0023.jpg,mark_zuckerbergs_testimony_before_congress-0023-2.jpg,0.039961614,0.000323799,0.240313217,0.019542253,0.377028853,0.004283504,0.318546742,Sad,1,0.666666667
32,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0023.jpg,mark_zuckerbergs_testimony_before_congress-0023-3.jpg,0.100496098,0.007868559,0.110132091,0.583790302,0.125753507,0.024719171,0.047240317,Happy,0,0.666666667
33,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0200.jpg,mark_zuckerbergs_testimony_before_congress-0200-1.jpg,0.136376917,0.01695475,0.391182184,0.000948071,0.392920107,0.0123159,0.049301978,Sad,1,1
34,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0200.jpg,mark_zuckerbergs_testimony_before_congress-0200-2.jpg,0.239470035,0.001785085,0.215091616,0.002805722,0.345784128,0.01740204,0.177661374,Sad,1,1
35,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0114.jpg,mark_zuckerbergs_testimony_before_congress-0114-1.jpg,0.179230005,0.003248245,0.287340194,0.001424782,0.503868699,0.005153318,0.019734779,Sad,1,1
36,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0114.jpg,mark_zuckerbergs_testimony_before_congress-0114-2.jpg,0.335697949,0.017127587,0.238646209,0.001082089,0.317755401,0.012635162,0.077055588,Anger,5,3
37,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0047.jpg,mark_zuckerbergs_testimony_before_congress-0047-1.jpg,0.186350212,0.004425427,0.253571808,0.003318827,0.209017068,0.108430997,0.234885648,Fear,3,3
38,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0047.jpg,mark_zuckerbergs_testimony_before_congress-0047-2.jpg,0.092591114,0.001432469,0.153350085,0.007478606,0.589332938,0.001505506,0.154309317,Sad,1,3
39,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0047.jpg,mark_zuckerbergs_testimony_before_congress-0047-3.jpg,0.257496804,0.008299313,0.160202354,0.002535283,0.307971179,0.022642771,0.240852311,Sad,1,0.666666667
40,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0179.jpg,mark_zuckerbergs_testimony_before_congress-0179-1.jpg,0.074415505,0.005810204,0.249426663,0.01057481,0.56090951,0.00967543,0.08918792,Sad,1,0.666666667
41,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0068.jpg,mark_zuckerbergs_testimony_before_congress-0068-1.jpg,0.110837668,0.001080303,0.169297501,0.088689387,0.269670278,0.019480444,0.34094438,Neutral,0,0.666666667
42,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0068.jpg,mark_zuckerbergs_testimony_before_congress-0068-2.jpg,0.190805167,0.001807518,0.118945658,0.041922268,0.442947924,0.005148245,0.198423222,Sad,1,1.666666667
43,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0068.jpg,mark_zuckerbergs_testimony_before_congress-0068-3.jpg,0.128330201,0.002801867,0.212610036,0.002867681,0.434449941,0.039556693,0.179383546,Sad,1,1.666666667
44,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0161.jpg,mark_zuckerbergs_testimony_before_congress-0161-1.jpg,0.139417619,0.002877301,0.478651524,0.001087396,0.317381084,0.004374853,0.056210212,Fear,3,1.666666667
45,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0161.jpg,mark_zuckerbergs_testimony_before_congress-0161-2.jpg,0.220208958,0.006013258,0.218436956,0.011730555,0.452307254,0.003593916,0.087708957,Sad,1,1.666666667
46,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0218.jpg,mark_zuckerbergs_testimony_before_congress-0218-1.jpg,0.086575031,0.001093548,0.42416364,0.001860189,0.399807066,0.003836087,0.082664385,Fear,3,1.666666667
47,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0218.jpg,mark_zuckerbergs_testimony_before_congress-0218-2.jpg,0.118308522,0.000491475,0.152741551,0.029201094,0.514169097,0.002583024,0.182505205,Sad,1,1.666666667
48,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0183.jpg,mark_zuckerbergs_testimony_before_congress-0183-1.jpg,0.0612179,0.002513882,0.281954885,0.011244605,0.362555206,0.034687083,0.245826423,Sad,1,1.666666667
49,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0122.jpg,mark_zuckerbergs_testimony_before_congress-0122-1.jpg,0.082725637,0.000924598,0.285846144,0.012170844,0.507693648,0.009467045,0.101172097,Sad,1,1.666666667
50,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0226.jpg,mark_zuckerbergs_testimony_before_congress-0226-1.jpg,0.33115533,0.032486539,0.336195052,0.000244453,0.260410935,0.007414375,0.032093298,Fear,3,1.666666667
51,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0226.jpg,mark_zuckerbergs_testimony_before_congress-0226-2.jpg,0.111022107,0.001900151,0.336922705,0.001226612,0.349296272,0.01201943,0.187612742,Sad,1,1
52,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0226.jpg,mark_zuckerbergs_testimony_before_congress-0226-3.jpg,0.18482399,0.000718029,0.109121077,0.020638688,0.55047971,0.004583789,0.129634649,Sad,1,1
53,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0226.jpg,mark_zuckerbergs_testimony_before_congress-0226-4.jpg,0.059946999,0.001834212,0.208965898,0.027682489,0.534358978,0.041500051,0.125711381,Sad,1,1
54,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0226.jpg,mark_zuckerbergs_testimony_before_congress-0226-5.jpg,0.207934633,0.00205174,0.21103175,0.075563818,0.258428246,0.010762064,0.234227702,Sad,1,1
55,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0212.jpg,mark_zuckerbergs_testimony_before_congress-0212-1.jpg,0.064152375,0.000569435,0.374410272,0.002191808,0.490900725,0.003207616,0.06456776,Sad,1,1
56,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0212.jpg,mark_zuckerbergs_testimony_before_congress-0212-2.jpg,0.105178483,0.000389129,0.153567538,0.042168673,0.43357715,0.004835818,0.260283142,Sad,1,1
57,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0108.jpg,mark_zuckerbergs_testimony_before_congress-0108-1.jpg,0.081122614,0.000538515,0.29269734,0.06136059,0.249225631,0.073665999,0.241389334,Fear,3,1.666666667
58,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0108.jpg,mark_zuckerbergs_testimony_before_congress-0108-2.jpg,0.088521093,0.000384317,0.302305847,0.001043457,0.362604827,0.005890084,0.239250407,Sad,1,1.666666667
59,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0108.jpg,mark_zuckerbergs_testimony_before_congress-0108-3.jpg,0.141463578,0.002539722,0.261544675,0.050840724,0.43299979,0.023882641,0.08672893,Sad,1,1.666666667
60,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0059.jpg,mark_zuckerbergs_testimony_before_congress-0059-1.jpg,0.125834867,0.004527284,0.199664786,0.001782429,0.599618435,0.001813637,0.066758566,Sad,1,1.666666667
61,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0059.jpg,mark_zuckerbergs_testimony_before_congress-0059-2.jpg,0.22020866,0.002209591,0.111405276,0.053674366,0.371229917,0.008351098,0.232921079,Sad,1,1.666666667
62,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0195.jpg,mark_zuckerbergs_testimony_before_congress-0195-1.jpg,0.197446942,0.031353571,0.387754291,0.002172573,0.324361831,0.024486739,0.032424077,Fear,3,1.666666667
63,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0195.jpg,mark_zuckerbergs_testimony_before_congress-0195-2.jpg,0.12148229,0.002141907,0.329016685,0.00135333,0.472554445,0.004723287,0.068728022,Sad,1,0.333333333
64,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0124.jpg,mark_zuckerbergs_testimony_before_congress-0124-1.jpg,0.247963861,0.010186697,0.117763542,0.092892788,0.184777468,0.00980591,0.336609662,Neutral,0,0.333333333
65,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0124.jpg,mark_zuckerbergs_testimony_before_congress-0124-2.jpg,0.056279387,0.000200773,0.249590859,0.019374548,0.240345746,0.022932868,0.411275864,Neutral,0,0.333333333
66,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0124.jpg,mark_zuckerbergs_testimony_before_congress-0124-3.jpg,0.371658176,0.00995535,0.122051485,0.009596101,0.326773196,0.012401159,0.147564545,Anger,5,2
67,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0133.jpg,mark_zuckerbergs_testimony_before_congress-0133-1.jpg,0.193896085,0.012833321,0.226389915,0.013838201,0.46257174,0.003909173,0.086561568,Sad,1,2
68,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0133.jpg,mark_zuckerbergs_testimony_before_congress-0133-2.jpg,0.105033427,0.000552218,0.1553341,0.251086324,0.184076369,0.027363272,0.276554227,Neutral,0,2
69,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0077.jpg,mark_zuckerbergs_testimony_before_congress-0077-1.jpg,0.056196533,0.000345665,0.171057612,0.007523474,0.318032652,0.011523964,0.43532005,Neutral,0,0.666666667
70,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0110.jpg,mark_zuckerbergs_testimony_before_congress-0110-1.jpg,0.166972399,0.002205129,0.347466886,0.003571821,0.390435636,0.010215845,0.079132318,Sad,1,0.666666667
71,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0110.jpg,mark_zuckerbergs_testimony_before_congress-0110-2.jpg,0.130128264,0.002214801,0.1862645,0.108555071,0.513656914,0.010612247,0.04856826,Sad,1,0.666666667
72,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0110.jpg,mark_zuckerbergs_testimony_before_congress-0110-3.jpg,0.053894449,0.000170725,0.324210227,0.004128907,0.300993681,0.016548634,0.300053358,Fear,3,1.666666667
73,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0198.jpg,mark_zuckerbergs_testimony_before_congress-0198-1.jpg,0.100181647,0.009731521,0.375079125,0.000990619,0.434181064,0.019522501,0.060313459,Sad,1,1.666666667
74,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0198.jpg,mark_zuckerbergs_testimony_before_congress-0198-2.jpg,0.276251793,0.003245027,0.182764456,0.00270887,0.351611346,0.015692845,0.167725563,Sad,1,1.666666667
75,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0070.jpg,mark_zuckerbergs_testimony_before_congress-0070-1.jpg,0.150695324,0.00044933,0.104178198,0.042112999,0.233991429,0.010886185,0.457686484,Neutral,0,0.666666667
76,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0070.jpg,mark_zuckerbergs_testimony_before_congress-0070-2.jpg,0.195840865,0.002480123,0.118495733,0.043956418,0.433959574,0.005705667,0.199561551,Sad,1,0.666666667
77,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0070.jpg,mark_zuckerbergs_testimony_before_congress-0070-3.jpg,0.102237768,0.002172095,0.249898031,0.005901913,0.391917765,0.109683901,0.138188556,Sad,1,0.666666667
78,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0128.jpg,mark_zuckerbergs_testimony_before_congress-0128-1.jpg,0.14187032,0.005432281,0.134781927,0.041648958,0.505372226,0.017057491,0.153836802,Sad,1,2.333333333
79,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0069.jpg,mark_zuckerbergs_testimony_before_congress-0069-1.jpg,0.284294486,0.002604112,0.171170413,0.008885444,0.249483198,0.037927281,0.245634988,Anger,5,2.333333333
80,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0069.jpg,mark_zuckerbergs_testimony_before_congress-0069-2.jpg,0.230659634,0.002047466,0.119343303,0.043976665,0.393931717,0.007615621,0.202425539,Sad,1,2.333333333
81,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0171.jpg,mark_zuckerbergs_testimony_before_congress-0171-1.jpg,0.153492123,0.002561736,0.351254761,0.006227561,0.362496555,0.009677812,0.114289425,Sad,1,1
82,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0249.jpg,mark_zuckerbergs_testimony_before_congress-0249-1.jpg,0.153426468,0.057394549,0.294268221,0.115653008,0.311795145,0.015722668,0.05173998,Sad,1,1
83,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0103.jpg,mark_zuckerbergs_testimony_before_congress-0103-1.jpg,0.188113928,0.000912597,0.170866087,0.06501323,0.383693248,0.005593434,0.185807422,Sad,1,1
84,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0103.jpg,mark_zuckerbergs_testimony_before_congress-0103-2.jpg,0.16719225,0.007371324,0.142550007,0.312869936,0.279928297,0.009316299,0.080771863,Happy,0,0.666666667
85,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0103.jpg,mark_zuckerbergs_testimony_before_congress-0103-3.jpg,0.071667634,0.003021691,0.143595681,0.18827264,0.413074583,0.028164417,0.152203336,Sad,1,0.666666667
86,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0232.jpg,mark_zuckerbergs_testimony_before_congress-0232-1.jpg,0.093769364,0.006576152,0.25931856,0.076395243,0.412317216,0.016061787,0.135561585,Sad,1,0.666666667
87,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0232.jpg,mark_zuckerbergs_testimony_before_congress-0232-2.jpg,0.166474029,0.000824141,0.106533945,0.030163938,0.605580151,0.004306431,0.086117409,Sad,1,1
88,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0232.jpg,mark_zuckerbergs_testimony_before_congress-0232-3.jpg,0.041463673,0.001240293,0.184669122,0.01743133,0.601122856,0.031322438,0.122750342,Sad,1,1
89,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0232.jpg,mark_zuckerbergs_testimony_before_congress-0232-4.jpg,0.242644548,0.010861027,0.270478785,0.00282173,0.340282202,0.026156761,0.106754959,Sad,1,1
90,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0268.jpg,mark_zuckerbergs_testimony_before_congress-0268-1.jpg,0.041184045,0.004407327,0.110330313,0.553002834,0.24846074,0.005382273,0.037232507,Happy,0,0.666666667
91,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0065.jpg,mark_zuckerbergs_testimony_before_congress-0065-1.jpg,0.207503542,0.003089418,0.12973626,0.04547327,0.45133242,0.010100392,0.152764648,Sad,1,0.666666667
92,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0065.jpg,mark_zuckerbergs_testimony_before_congress-0065-2.jpg,0.117152311,0.002528056,0.124424085,0.020130925,0.673699617,0.001465404,0.060599554,Sad,1,0.666666667
93,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0127.jpg,mark_zuckerbergs_testimony_before_congress-0127-1.jpg,0.150277793,0.007736257,0.125448599,0.051111322,0.515933514,0.007626192,0.141866297,Sad,1,1.333333333
94,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0265.jpg,mark_zuckerbergs_testimony_before_congress-0265-1.jpg,0.032656256,0.004276633,0.141286448,0.544185221,0.216461629,0.012329083,0.048804618,Happy,0,1.333333333
95,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0238.jpg,mark_zuckerbergs_testimony_before_congress-0238-1.jpg,0.059435993,0.000340698,0.426555753,0.001790135,0.410100996,0.005550256,0.096226163,Fear,3,1.333333333
96,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0238.jpg,mark_zuckerbergs_testimony_before_congress-0238-2.jpg,0.122274064,0.000873939,0.1748209,0.02484283,0.440141886,0.009745928,0.227300391,Sad,1,1
97,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0062.jpg,mark_zuckerbergs_testimony_before_congress-0062-1.jpg,0.160018399,0.000888699,0.145293117,0.003761401,0.57667309,0.001229053,0.112136282,Sad,1,1
98,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0062.jpg,mark_zuckerbergs_testimony_before_congress-0062-2.jpg,0.250408769,0.001756691,0.103596769,0.061588138,0.338251799,0.008209229,0.23618865,Sad,1,1
99,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0062.jpg,mark_zuckerbergs_testimony_before_congress-0062-3.jpg,0.156594813,0.003517351,0.197619826,0.002764278,0.38488692,0.039389767,0.215227067,Sad,1,1
100,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0153.jpg,mark_zuckerbergs_testimony_before_congress-0153-1.jpg,0.198131248,0.010111355,0.192697719,0.013288554,0.539005458,0.002028086,0.044737618,Sad,1,1
101,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0123.jpg,mark_zuckerbergs_testimony_before_congress-0123-1.jpg,0.133804515,0.005604429,0.254479706,0.165580034,0.324409783,0.024907274,0.091214202,Sad,1,1
102,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0123.jpg,mark_zuckerbergs_testimony_before_congress-0123-2.jpg,0.170620218,0.004076408,0.135466397,0.192745522,0.378679514,0.023316849,0.09509515,Sad,1,1
103,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0222.jpg,mark_zuckerbergs_testimony_before_congress-0222-1.jpg,0.078751095,0.001573575,0.41528064,0.002324797,0.417752177,0.003254245,0.081063524,Sad,1,1
104,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0222.jpg,mark_zuckerbergs_testimony_before_congress-0222-2.jpg,0.079035573,0.000313866,0.155689418,0.042031527,0.411474973,0.00473811,0.306716532,Sad,1,1
105,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0120.jpg,mark_zuckerbergs_testimony_before_congress-0120-1.jpg,0.139768332,0.000928741,0.128614649,0.062948905,0.165736362,0.019671936,0.482331038,Neutral,0,2
